scope,input_family,tuple_group,n_knots,n_pairs,n_width_values,n_free_reflection_orbits,width_diff_pairs,F_diff_mod_reflection_pairs,F_reflection_only_pairs,stored_torsion_direct_diff_pairs
atlas,HOMFLY_PT_plus_Theta,4327,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,4330,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,4600,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,4638,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,4673,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,4740,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,4871,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,4947,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,4974,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5009,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5038,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5102,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5205,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5228,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5272,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5292,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5382,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5405,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5469,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5581,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5701,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5729,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5776,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5832,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5840,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,5894,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6029,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6030,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6079,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6110,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6120,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6199,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6202,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6247,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6278,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6311,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6327,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6328,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6353,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6356,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6375,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6500,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6516,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6550,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6736,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6788,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6814,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6949,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6987,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,6994,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7099,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7114,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7118,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7147,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7164,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7182,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7213,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7246,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7248,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7285,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7316,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7328,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7356,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7357,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7372,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7394,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7407,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7491,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7524,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7595,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7609,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7617,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7634,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7657,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7658,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7685,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7796,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7811,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7841,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7842,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,7984,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8004,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8012,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8020,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8084,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8087,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8295,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8340,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8341,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8473,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8476,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8490,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8497,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8498,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8501,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8776,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8842,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8942,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,8945,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9031,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9089,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9210,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9224,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9243,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9264,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9342,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9398,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9448,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9523,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9524,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9562,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9593,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9774,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9775,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9855,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9892,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,9907,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10104,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10212,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10251,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10348,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10426,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10452,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10472,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10543,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10558,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10561,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10649,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10739,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10749,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10795,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10804,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10815,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10821,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10841,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,10999,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11035,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11092,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11125,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11157,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11184,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11239,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11276,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11365,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11534,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11536,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11689,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11722,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11723,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11784,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11826,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11854,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,11878,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12071,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12209,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12267,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12305,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12568,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12601,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12616,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12912,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12928,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,12938,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13018,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13073,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13130,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13146,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13242,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13332,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13373,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13391,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13497,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13615,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13636,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13864,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13896,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13930,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13940,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13961,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,13978,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14096,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14127,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14128,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14168,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14222,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14332,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14338,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14360,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14445,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14488,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14491,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14555,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14627,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14687,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14738,5,10,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14927,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14928,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,14980,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15006,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15010,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15087,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15107,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15184,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15276,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15293,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15329,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15330,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15376,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15397,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15413,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15418,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15426,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15454,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15625,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15638,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15719,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15750,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15844,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15907,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15934,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15996,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,15999,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16024,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16048,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16049,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16069,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16110,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16391,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16392,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16406,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16410,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16421,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16471,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16503,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16546,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16580,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16694,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16714,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16744,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16768,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16773,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16783,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16823,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16862,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16876,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16877,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16891,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,16915,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17216,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17266,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17340,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17383,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17400,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17420,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17486,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17488,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17495,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17533,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17535,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17548,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17550,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17561,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17562,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17613,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17635,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17723,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17733,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17817,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17835,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17928,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,17998,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18002,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18008,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18094,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18097,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18132,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18145,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18146,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18261,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18285,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18384,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18400,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18426,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18510,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18516,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18572,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18582,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18612,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18692,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18826,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18831,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18833,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18877,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18918,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18921,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18929,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18962,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18964,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,18982,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19065,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19105,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19139,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19144,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19148,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19204,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19255,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19257,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19389,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19398,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19401,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19564,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19578,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19597,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19606,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19610,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19669,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19678,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19716,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19767,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19768,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19773,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19796,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19846,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,19908,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20117,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20177,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20216,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20218,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20220,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20236,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20253,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20254,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20352,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20452,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20568,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20631,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20641,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20691,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20732,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,20870,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,21116,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,21197,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,21423,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,21434,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,21438,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,21472,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,21665,2,1,1,1,0,0,0,0
